user_id,retweet_count,text
11864732,13,"RT @SabrinaSiddiqui: ""Hillary Clinton understands the enduring symbol of the USA is not the barbed wire fence, it is the Statue of Liberty.…"
16285681,42,"RT @BernieOrBustLA: Something Hillary will never have. Integrity &amp; the love of millions of people. #MotherOfTheRevolution

#ImWithNina http…"
1970588371,23,"RT @dailycallout: If the emails Hillary deleted were Yoga &amp; wedding conversations, why has her campaign accused @realDonaldTrump of a natio…"
309925879,190,RT @KatiePavlich: Hillary did  https://t.co/EZ4N5UuibK
15723290,18,RT @TIME: See rare photos of a young Hillary Clinton https://t.co/xkvD72v2bd
722461140333109249,0,"COCK BLOCK! We're in the tank for Hillary, but denounce Dem on Dem violence! #copolitics #DemsInPhilly #FeelTheBern https://t.co/zQxvzkookN"
3388369390,11872,RT @realDonaldTrump: The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both inco…
432256173,1621,RT @PaulManafort: Hillary Just Admitted Her E-mails Are A 'National Security Issue': https://t.co/PCjw2vcabE
1557821946,0,Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no on... https://t.co/L7GHoZQE13
2063181,1177,"RT @wikileaks: Entirely false story in @NYTimes claiming Assange ""made it clear he hoped to harm Hillary"". Contrast with source: https://t.…"
422138186,21,RT @SkipHatos: Hillary may be the only candidate in history to have a drop in the polls after her convention. #DemConvention  #Demexit #ImW…
277100433,6,RT @detroitnews: Mayor: @HillaryClinton heard Flint’s call for help #FlintWaterCrisis https://t.co/Nu0hlpxUZn https://t.co/RnVna5ttlU
1276196546,8,"RT @Sarah_Arnold1: if you love America &amp; the foundation on which it was built, why would you even consider voting for Hillary?"
3949725369,0,Who will report this ? MSM have there head in the sand. Trump got that right. Hillary's emails probably were hacked. https://t.co/yrRIftlcZO
